ID,Область,Громада,Населений пункт,Вулиця,"SUM of Сума компенсації, грн",COUNTA of Тип заяви
55c35d736e14f0c35366f01b8d3a8c6d,Донецька обл.,Мирноградська ,м. Мирноград,вул. Стрітенська,"31830089,52",59
dd1f3151fc6a4d4ba320c96844c6fe76,Донецька обл.,Мирноградська ,м. Мирноград,вул. Строітєлєй,"2826917,80",6
a4234cb1c1d08e906de202ff3156810c,Донецька обл.,Мирноградська ,м. Мирноград,вул. Стуса,"5332200,00",23
dcf30df0e0f8cf658c03f2ea2f09b360,Донецька обл.,Мирноградська ,м. Мирноград,вул. Суворова,"4285299,30",11
f1b15a59ed61a59870120a3069ba6c9d,Донецька обл.,Мирноградська ,м. Мирноград,вул. Сумська,"9547304,10",20
a26ec910695307b13326fceea56f202e,Донецька обл.,Мирноградська ,м. Мирноград,вул. Сухомлинського,"0,00",1
89425f30e4c1890bfa89e761eeb481b6,Донецька обл.,Мирноградська ,м. Мирноград,вул. Таганрогська,"2818985,50",33
fd2572d598b26c19cdff6275fa63ad8f,Донецька обл.,Мирноградська ,м. Мирноград,вул. Тихого,"21359298,50",26
222ec82e8b213210b19eba4c69f15b86,Донецька обл.,Мирноградська ,м. Мирноград,вул. Тімірязєва,"1727632,80",17
942282f7e859230dbacdabe68aad7543,Донецька обл.,Мирноградська ,м. Мирноград,вул. Толстого,"3450757,60",10
4e1c6a589eeda8736142f789f9b518ae,Донецька обл.,Мирноградська ,м. Мирноград,вул. Тополина,"13825710,80",38
73b3a9b036383d3d108f6add53d15a10,Донецька обл.,Мирноградська ,м. Мирноград,вул. Торгова,"3297965,70",12
1994964caf3ede771a56c7de53a57413,Донецька обл.,Мирноградська ,м. Мирноград,вул. Торецька,"0,00",3
939b59b8e2a3f25a154ce8875e9da328,Донецька обл.,Мирноградська ,м. Мирноград,вул. Травнева,"15049985,70",48
128ea96655edb8eea9d65df373042060,Донецька обл.,Мирноградська ,м. Мирноград,вул. Тульська,"7376903,20",28
ea9ec230f8dab38d26f80a39248fd767,Донецька обл.,Мирноградська ,м. Мирноград,вул. Тюлєніна,"1159753,50",10
e1fa2f2047c32bcb6505d3ec2a551e08,Донецька обл.,Мирноградська ,м. Мирноград,вул. Урожайна,"1303087,00",19
2896a791cf7025029dfea313f9956065,Донецька обл.,Мирноградська ,м. Мирноград,вул. Успенська,"5872002,00",19
45234b8ce26d2868bfec5d14b529cb7b,Донецька обл.,Мирноградська ,м. Мирноград,вул. Уфимська,"0,00",24
fde78d57bbeef07145880781d0f1b1c0,Донецька обл.,Мирноградська ,м. Мирноград,вул. Ушакова,"4644559,70",7
61c5b6587ed756ff1097e40f29765497,Донецька обл.,Мирноградська ,м. Мирноград,вул. Фєвральська,"785788,40",6
dee15c6b676602f7ba37891a2faa15a3,Донецька обл.,Мирноградська ,м. Мирноград,вул. Фізкультурна,"0,00",3
fe6f0770810a0b8c2535f297fba63e55,Донецька обл.,Мирноградська ,м. Мирноград,вул. Філатова,"12900242,10",24
8be572a1ae307a56a34bf3e892e07bfa,Донецька обл.,Мирноградська ,м. Мирноград,вул. Франка,"0,00",20
a7995e2b4e229c62dc2767f471b7d600,Донецька обл.,Мирноградська ,м. Мирноград,вул. Цвєточна,"3935163,60",2
5354a75a5b9dfa1e13dce84915591996,Донецька обл.,Мирноградська ,м. Мирноград,вул. Центральна,"34594838,26",90
4c4edf4dc8cc57634c3ff33b663dfd32,Донецька обл.,Мирноградська ,м. Мирноград,вул. Ципляка,"0,00",3
08847b022d7f72d8f4592bed4c9c5b72,Донецька обл.,Мирноградська ,м. Мирноград,вул. Чайкіної Лізи,"23307836,38",48
fe43863e066f3f96b12d0b9261884eaa,Донецька обл.,Мирноградська ,м. Мирноград,вул. Чайковського,"2327505,30",11
5588e8eaff8764d64f5f154cb65b222c,Донецька обл.,Мирноградська ,м. Мирноград,вул. Челюскіна,"9889276,20",62
602cbc6941c67b4080ebceea06c9f295,Донецька обл.,Мирноградська ,м. Мирноград,вул. Челябінська,"3864830,50",8
ed39ea0c979a35fa2fa86378fda4f9ce,Донецька обл.,Мирноградська ,м. Мирноград,вул. Чернишевського,"0,00",1
8e9584e5a7f35c68e49ad4e3f6ccb023,Донецька обл.,Мирноградська ,м. Мирноград,вул. Чернишова,"9422103,40",16
9ec9b8fb8c925c3cf5b5bae072d46cc7,Донецька обл.,Мирноградська ,м. Мирноград,вул. Чернігівська,"15328358,19",22
745b366fe39dc9f7c6efcdcdb9fb30d5,Донецька обл.,Мирноградська ,м. Мирноград,вул. Черніцина,"9605535,48",27
385f33576216068ea047addc585285b3,Донецька обл.,Мирноградська ,м. Мирноград,вул. Черняховського,"0,00",4
6e4c5a86c15cf76e8fa376a6729f4b37,Донецька обл.,Мирноградська ,м. Мирноград,вул. Чехова,"1476111,00",5
480cfc17d1a8e471f02bdb952ac9f97e,Донецька обл.,Мирноградська ,м. Мирноград,вул. Чубинського,"1431695,70",16
9bcf042a36ff55fd0e6a3d7183326247,Донецька обл.,Мирноградська ,м. Мирноград,вул. Шахтарська,"0,00",12
997f6869ca5b5046dce5a0ce94b40023,Донецька обл.,Мирноградська ,м. Мирноград,вул. Шевцової,"0,00",4
79a51fa5b822a9b75c2deeca602cb380,Донецька обл.,Мирноградська ,м. Мирноград,вул. Шевченка,"0,00",1
98dcfcea6f0a40cc2438c41f0406a49b,Донецька обл.,Мирноградська ,м. Мирноград,вул. Шептицького,"0,00",1
57ca066228711ab1760dd65481ff1435,Донецька обл.,Мирноградська ,м. Мирноград,вул. Ширшова,"1194412,80",4
0b9012f449992ddc44172f634d511b1f,Донецька обл.,Мирноградська ,м. Мирноград,вул. Шолохова,"1559919,50",8
c7b25321daf5421b731d583e7a2d129d,Донецька обл.,Мирноградська ,м. Мирноград,вул. Шосейна,"7237560,50",14
b444039e46f91df9ce7699be60ccae9e,Донецька обл.,Мирноградська ,м. Мирноград,вул. Юридична,"30783581,30",57
7b7654910cd99aabd59d8d6cd2263947,Донецька обл.,Мирноградська ,м. Мирноград,вул. Явірна,"0,00",10
4faa76f284b1e7a950b5bc3fa807151e,Донецька обл.,Мирноградська ,м. Мирноград,вул. Янтарна,"3046844,50",32
3a04e7f8f7f5f20674c788a89d9cc14a,Донецька обл.,Мирноградська ,м. Мирноград,вул. Яснополянська,"12330373,18",46
e515d3d05e87484f194e63310e9141b0,Донецька обл.,Мирноградська ,м. Мирноград,"ГК ""Западний"" гаражне товариство","0,00",1
aaae5875b668ab117fa21c4ed16beebe,Донецька обл.,Мирноградська ,м. Мирноград,пров. Азовський,"0,00",1
a3ca1dd79431000a65d197c494b0770d,Донецька обл.,Мирноградська ,м. Мирноград,пров. Архангельський,"0,00",2
c208353c57d9c50e398a5f6e4623afbd,Донецька обл.,Мирноградська ,м. Мирноград,пров. Базарний,"1404856,20",4
ac0f08ed251287365f57fd437840c7b2,Донецька обл.,Мирноградська ,м. Мирноград,пров. Бахмутський,"0,00",4
e69b758a7898217e08bcbaff66ff6658,Донецька обл.,Мирноградська ,м. Мирноград,пров. Бердянський,"0,00",4
a899b27128d9db1bf9eb390e6a77e1d1,Донецька обл.,Мирноградська ,м. Мирноград,пров. Богоявленський,"7870327,20",7
0fa60bf8a2b3e58466b75bd3f27e72f1,Донецька обл.,Мирноградська ,м. Мирноград,пров. Божка,"13293485,80",32
40af3d7f638bb83743e331386ff24007,Донецька обл.,Мирноградська ,м. Мирноград,пров. Больнічний,"1668059,50",15
a05b88bea0c64bf0bdcf750394ae8209,Донецька обл.,Мирноградська ,м. Мирноград,пров. Брудіна,"17216217,76",41
57691eb429be67a591622aebd86dbb1a,Донецька обл.,Мирноградська ,м. Мирноград,пров. Веселий,"5793437,35",10
9f638ef13ac86030a3866a58e6fa2513,Донецька обл.,Мирноградська ,м. Мирноград,пров. Вознесенський,"3961318,40",2
2ae8d26eff05d44366f97632d5a8af7b,Донецька обл.,Мирноградська ,м. Мирноград,пров. Восточний,"3409845,60",2
0223cdeee2721414d337282bb778c11c,Донецька обл.,Мирноградська ,м. Мирноград,пров. Героїв Чорнобилю,"1239579,00",2
5c2087984561a75a8f0178e1f4612511,Донецька обл.,Мирноградська ,м. Мирноград,пров. Герцена,"0,00",2
20ca6def2161d07c5af4c1f2db4338d4,Донецька обл.,Мирноградська ,м. Мирноград,пров. Глибокий,"0,00",1
ba3c836dea4ef86672aa24ce35335e88,Донецька обл.,Мирноградська ,м. Мирноград,пров. Демократичний,"2883760,80",5
bc1c53f62a6e80d9305ace2118f29635,Донецька обл.,Мирноградська ,м. Мирноград,пров. Демури,"0,00",1
0d2e4eb2c4a2aa75e243752344e36109,Донецька обл.,Мирноградська ,м. Мирноград,пров. Добролюбова,"0,00",1
94e11fef8d59b1db2ca327da92f67edf,Донецька обл.,Мирноградська ,м. Мирноград,пров. Економічний,"2931423,70",12
a583a20e8da126b863ee6c5cdea2c1b0,Донецька обл.,Мирноградська ,м. Мирноград,пров. Желєзнодорожний,"0,00",2
24d10247424fa5fd931f0c16590f84b3,Донецька обл.,Мирноградська ,м. Мирноград,пров. Заньковецької,"0,00",16
0014a9e08f40dca0462772318fd741bf,Донецька обл.,Мирноградська ,м. Мирноград,пров. Зубка,"0,00",1
651cbab3f1c727f10518f78ac97d94ae,Донецька обл.,Мирноградська ,м. Мирноград,пров. Каштановий,"2216870,00",7
46ec8caf9c337e8f135341398ce357a2,Донецька обл.,Мирноградська ,м. Мирноград,пров. Київський,"0,00",7
3c7b1890daaaf882bc25e3c9a9a449b8,Донецька обл.,Мирноградська ,м. Мирноград,пров. Клубний,"28159024,50",41
c8c8668a7cefc1971e50f664b770bee5,Донецька обл.,Мирноградська ,м. Мирноград,пров. Копержинської,"16167348,60",38
3ef790b6ce6ea490d163a87bffe6c66b,Донецька обл.,Мирноградська ,м. Мирноград,пров. Корольова,"9121609,00",41
ca766d6e58e303f3ab324c7781c23224,Донецька обл.,Мирноградська ,м. Мирноград,пров. Кузнецький,"0,00",1
f6d3bfa9dab2803cb8c953eb5c0faf7f,Донецька обл.,Мирноградська ,м. Мирноград,пров. Липовий,"0,00",4
d1bde69dc938ef22d3f4df724060ddc0,Донецька обл.,Мирноградська ,м. Мирноград,пров. Лисенка,"0,00",6
190d3d9ada45de010aa3f98875e746ac,Донецька обл.,Мирноградська ,м. Мирноград,пров. Лісний,"0,00",5
